session_id,directed_search_usage,sales,prior_sessions,high_intent,returning_customer,mobile_session,prior_customer_value,true_effect,true_propensity
S04818,0,29.4297,2,0,1,1,77.9935,8.0,0.179161
S04819,1,42.8,1,0,1,0,115.9503,8.0,0.206804
S04820,0,31.1071,2,0,1,1,160.4822,8.0,0.263645
S04821,0,34.1372,2,0,1,1,140.8004,8.0,0.241367
S04822,0,32.312,2,0,1,1,144.7023,8.0,0.24568
S04823,1,55.9495,4,1,1,0,100.682,8.0,0.602069
S04824,0,30.1879,2,0,1,1,96.6847,8.0,0.196251
S04825,0,46.1478,2,1,1,0,156.9559,8.0,0.537861
S04826,1,52.1641,5,1,0,1,158.685,8.0,0.565155
S04827,1,55.759,3,1,1,0,97.7657,8.0,0.52413
S04828,1,60.0942,6,1,1,1,155.2472,8.0,0.748661
S04829,1,48.1954,2,1,1,1,122.838,8.0,0.424831
S04830,0,41.533,5,1,0,1,137.1372,8.0,0.533157
S04831,0,37.3748,2,1,0,1,104.0812,8.0,0.275776
S04832,1,56.3752,6,1,0,1,144.6684,8.0,0.617278
S04833,0,27.5369,2,0,0,1,129.2094,8.0,0.146197
S04834,0,36.069,0,1,1,1,75.8691,8.0,0.234193
S04835,0,33.2613,3,0,1,1,141.7467,8.0,0.301636
S04836,0,33.6938,3,0,1,1,93.9448,8.0,0.244839
S04837,0,42.2557,1,1,1,0,125.3926,8.0,0.416382
S04838,0,23.3282,2,0,0,1,79.8566,8.0,0.11296
S04839,0,30.5984,3,0,1,0,115.9948,8.0,0.322123
S04840,0,39.5391,4,1,0,0,93.9421,8.0,0.456027
S04841,0,35.8556,3,0,1,1,121.1704,8.0,0.276282
S04842,0,35.3927,2,0,1,0,144.1923,8.0,0.294247
S04843,0,49.0855,3,1,1,1,167.4415,8.0,0.565779
S04844,0,33.4738,2,0,1,0,111.5422,8.0,0.255261
S04845,0,32.1139,3,0,1,0,91.1092,8.0,0.29042
S04846,1,38.2714,1,0,1,0,84.4449,8.0,0.177507
S04847,0,34.8626,2,0,1,1,139.2371,8.0,0.239654
S04848,1,56.438,5,1,1,1,124.4443,8.0,0.64718
S04849,1,39.6358,5,0,0,1,121.2609,8.0,0.286502
S04850,0,40.5438,1,1,1,1,103.9135,8.0,0.32816
S04851,0,32.1149,2,0,1,1,131.1412,8.0,0.230915
S04852,1,41.4763,5,0,0,1,120.7591,8.0,0.285887
S04853,0,34.004,2,0,1,0,105.1959,8.0,0.24809
S04854,0,30.2079,2,0,0,0,126.7162,8.0,0.178037
S04855,0,29.5997,0,0,1,1,115.8051,8.0,0.130656
S04856,0,54.464,6,1,1,1,132.5194,8.0,0.722143
S04857,0,42.8876,4,1,0,1,125.1574,8.0,0.440519
S04858,0,40.783,2,1,1,0,106.5352,8.0,0.462374
S04859,0,34.2762,4,0,0,0,135.8813,8.0,0.294275
S04860,0,39.3971,2,1,0,0,121.3197,8.0,0.351584
S04861,1,51.9427,5,1,0,1,148.2311,8.0,0.549682
S04862,0,33.3338,2,0,1,1,131.8847,8.0,0.231708
S04863,1,48.0965,4,1,0,0,83.5848,8.0,0.440658
S04864,0,27.9647,1,0,0,0,121.067,8.0,0.134284
S04865,0,28.8734,2,0,0,0,112.0168,8.0,0.165495
S04866,1,50.6471,1,1,1,1,140.2613,8.0,0.377909
S04867,1,40.4197,4,0,0,0,119.3102,8.0,0.274056
S04868,0,43.2815,4,1,0,0,125.4674,8.0,0.503201
S04869,0,34.046,2,1,0,0,77.8813,8.0,0.29469
S04870,0,35.9293,4,0,0,0,179.9855,8.0,0.352039
S04871,0,29.3298,4,0,0,1,116.6426,8.0,0.224411
S04872,0,35.4048,4,0,0,0,124.2398,8.0,0.27998
S04873,1,43.2008,2,1,0,1,119.5896,8.0,0.294742
S04874,0,30.6778,1,0,1,0,116.8836,8.0,0.207724
S04875,0,27.5859,2,0,0,1,141.9849,8.0,0.156027
S04876,0,29.9501,3,0,0,0,102.298,8.0,0.201618
S04877,0,25.6637,2,0,0,1,102.5578,8.0,0.127344
S04878,1,58.2155,5,1,1,1,143.8454,8.0,0.673283
S04879,0,28.8933,2,0,0,1,112.3537,8.0,0.134019
S04880,1,41.5881,2,0,1,0,106.6612,8.0,0.249734
S04881,0,27.1509,2,0,0,1,120.8106,8.0,0.140019
S04882,1,47.4634,3,1,0,1,126.1248,8.0,0.369759
S04883,1,41.9569,3,0,1,0,110.9173,8.0,0.315507
S04884,0,25.5635,0,0,0,0,97.0551,8.0,0.09049
S04885,1,56.5014,5,1,1,0,111.6162,8.0,0.685615
S04886,1,55.4049,4,1,1,1,147.2024,8.0,0.609025
S04887,1,45.9875,3,1,0,1,128.975,8.0,0.373753
S04888,0,38.2317,3,1,0,0,97.8688,8.0,0.388698
S04889,0,32.8724,1,1,0,1,107.0723,8.0,0.223122
S04890,0,22.3264,1,0,0,1,112.6074,8.0,0.102997
S04891,1,51.6354,3,1,1,1,88.1988,8.0,0.447493
S04892,1,42.0814,2,0,1,0,101.7803,8.0,0.244287
S04893,1,47.3805,3,1,0,1,133.3097,8.0,0.37986
S04894,1,56.8216,3,1,1,0,126.7514,8.0,0.567218
S04895,0,43.3958,2,1,1,1,118.3967,8.0,0.418333
S04896,0,28.1639,3,0,0,1,100.3236,8.0,0.162729
S04897,0,31.5122,3,0,0,0,104.3273,8.0,0.203585
S04898,0,29.0403,2,0,0,1,122.5861,8.0,0.141306
S04899,1,33.2876,2,0,0,1,106.5047,8.0,0.129999
S04900,0,51.4615,4,1,1,0,155.3404,8.0,0.677442
S04901,0,36.5094,3,0,1,0,111.0801,8.0,0.315718
S04902,1,59.0551,5,1,1,1,164.4176,8.0,0.699834
S04903,0,31.7546,2,0,1,0,123.9702,8.0,0.269693
S04904,0,27.9987,3,0,0,0,113.2339,8.0,0.212387
S04905,1,43.4225,2,1,0,1,111.7146,8.0,0.285016
S04906,0,31.9274,2,0,1,0,89.8309,8.0,0.231295
S04907,1,48.3001,3,0,1,0,143.1001,8.0,0.358611
S04908,0,38.4651,3,1,0,1,103.4219,8.0,0.338616
S04909,0,55.0223,6,1,1,1,153.0188,8.0,0.746137
S04910,1,43.1892,2,1,0,1,93.7177,8.0,0.263531
S04911,0,41.4754,3,1,1,1,113.4833,8.0,0.485229
S04912,0,36.8872,4,0,1,1,135.9239,8.0,0.360209
S04913,0,30.7256,3,0,0,0,122.8034,8.0,0.22215
S04914,1,51.4085,5,0,1,0,134.0715,8.0,0.491108
S04915,0,25.8158,1,0,0,0,87.7798,8.0,0.112713
S04916,0,27.157,2,0,0,0,68.1919,8.0,0.132291
S04917,0,35.7266,2,0,1,0,131.2704,8.0,0.278407
S04918,1,45.3949,4,1,0,1,97.982,8.0,0.400806
S04919,0,25.5165,2,0,0,0,133.873,8.0,0.184408
S04920,1,53.35,3,1,1,0,120.7071,8.0,0.558294
S04921,1,52.3161,3,1,0,0,154.9124,8.0,0.472397
S04922,0,54.8594,6,1,1,0,106.7034,8.0,0.740817
S04923,0,30.66,0,1,0,0,59.1176,8.0,0.170047
S04924,0,33.6057,2,0,1,1,99.6482,8.0,0.199071
S04925,0,37.4153,1,1,0,1,120.2752,8.0,0.237154
S04926,1,55.3924,7,0,1,1,173.7641,8.0,0.634735
S04927,1,47.6555,4,0,1,0,143.5325,8.0,0.430747
S04928,1,48.0138,5,0,1,0,128.4264,8.0,0.482647
S04929,0,33.4394,4,0,0,1,146.5982,8.0,0.257231
S04930,1,42.4169,2,1,0,1,64.9362,8.0,0.231407
S04931,1,48.4999,4,1,0,1,95.038,8.0,0.396571
S04932,0,35.316,3,0,1,1,131.0417,8.0,0.288281
S04933,0,28.9398,1,0,1,1,92.9834,8.0,0.150319
S04934,0,25.3447,2,0,0,0,98.0972,8.0,0.15428
S04935,1,33.3331,2,0,0,1,135.7023,8.0,0.151127
S04936,0,43.2651,4,1,0,0,149.7931,8.0,0.539606
S04937,0,28.2424,2,0,0,1,110.5246,8.0,0.132751
S04938,1,28.5664,1,0,0,1,97.5243,8.0,0.094932
S04939,0,29.3656,0,1,0,1,80.453,8.0,0.153517
S04940,1,65.3246,7,1,1,1,184.1106,8.0,0.827022
S04941,0,39.2654,2,1,0,0,116.2743,8.0,0.344715
S04942,1,39.0138,3,0,0,0,130.3871,8.0,0.230112
S04943,1,42.5645,1,0,1,0,133.2593,8.0,0.224359
S04944,0,36.3626,5,0,0,1,114.2348,8.0,0.277962
S04945,0,44.3343,5,1,0,0,128.3092,8.0,0.581724
S04946,0,32.7573,3,0,0,0,147.6413,8.0,0.248963
S04947,1,55.872,7,0,1,0,185.7334,8.0,0.705661
S04948,0,30.5731,0,0,1,0,104.7061,8.0,0.152935
S04949,0,30.484,2,0,1,1,112.2625,8.0,0.211414
S04950,0,41.198,2,1,0,1,171.3519,8.0,0.363111
S04951,1,59.9201,8,0,1,1,180.2566,8.0,0.709208
S04952,0,37.7294,1,1,1,1,75.0992,8.0,0.291233
S04953,0,36.3633,2,1,0,1,122.062,8.0,0.297835
S04954,0,31.3043,2,0,0,0,120.8629,8.0,0.172956
S04955,0,32.7216,2,0,1,0,88.1947,8.0,0.229554
S04956,0,39.0019,3,1,0,0,102.2336,8.0,0.394939
S04957,0,50.34,4,1,1,0,154.0076,8.0,0.675692
S04958,1,40.1707,1,0,1,0,111.2002,8.0,0.202168
S04959,0,30.6916,1,0,1,1,120.8013,8.0,0.172903
S04960,1,51.1729,4,0,1,0,146.0823,8.0,0.434502
S04961,0,48.2372,5,1,1,1,138.1738,8.0,0.665754
S04962,1,49.134,2,1,1,1,106.4558,8.0,0.401008
S04963,0,37.9336,2,1,0,0,121.6265,8.0,0.352004
S04964,1,46.1036,4,0,1,0,151.1935,8.0,0.442052
S04965,0,38.3977,3,1,0,0,114.7927,8.0,0.413081
S04966,1,46.5123,3,1,0,1,111.6694,8.0,0.349785
S04967,1,50.2549,3,1,0,0,140.2293,8.0,0.450507
S04968,0,29.1767,1,0,1,1,116.5147,8.0,0.169256
S04969,1,53.8584,4,1,0,0,114.5056,8.0,0.486761
S04970,0,28.6044,2,0,0,1,132.823,8.0,0.148924
S04971,0,29.1303,1,0,1,1,98.2938,8.0,0.154434
S04972,1,53.0124,4,1,1,1,125.2049,8.0,0.577185
S04973,0,40.6585,6,0,1,1,139.4491,8.0,0.511672
S04974,0,35.8736,4,0,1,1,115.4109,8.0,0.332359
S04975,1,57.1918,8,1,0,1,155.6983,8.0,0.758448
S04976,0,31.834,2,0,1,0,86.6828,8.0,0.227954
S04977,0,25.2575,1,0,0,0,97.5,8.0,0.118679
S04978,0,38.3155,4,0,0,0,150.5748,8.0,0.31291
S04979,0,31.3128,1,0,1,0,103.1972,8.0,0.194534
S04980,1,53.7509,4,1,1,0,115.6413,8.0,0.623363
S04981,0,35.068,3,0,0,0,126.0173,8.0,0.2255
S04982,0,33.6211,4,0,1,1,115.1592,8.0,0.332024
S04983,1,41.1673,1,0,1,0,121.6056,8.0,0.212426
S04984,1,63.9681,6,1,1,0,171.7796,8.0,0.80856
S04985,0,31.5844,3,0,1,1,109.5897,8.0,0.262607
S04986,0,31.7356,3,0,0,0,136.6696,8.0,0.236858
S04987,0,34.3522,1,1,0,0,95.9941,8.0,0.256539
S04988,1,43.9307,4,0,0,1,145.929,8.0,0.256465
S04989,1,46.3113,3,1,0,1,118.0836,8.0,0.358588
S04990,0,41.3312,4,0,1,0,124.8122,8.0,0.403446
S04991,0,26.5922,2,0,0,0,70.6163,8.0,0.13397
S04992,0,20.6668,1,0,0,1,68.3752,8.0,0.080932
S04993,0,26.4315,2,0,0,1,115.8277,8.0,0.136457
S04994,1,66.3671,8,1,1,1,174.6506,8.0,0.859108
S04995,0,32.5896,2,0,0,0,108.2954,8.0,0.162434
S04996,1,61.7266,6,1,1,0,157.5066,8.0,0.794952
S04997,1,40.2534,2,0,1,1,120.7071,8.0,0.219984
S04998,0,39.7065,3,0,1,1,171.989,8.0,0.341174
S04999,0,52.6186,7,1,0,1,169.985,8.0,0.717057
S05000,0,35.7794,4,0,0,0,141.8314,8.0,0.301743
S05001,0,27.8444,3,0,0,1,105.8669,8.0,0.167312
S05002,0,40.0512,2,1,0,1,126.1802,8.0,0.303028
S05003,0,33.9525,3,0,1,1,82.6307,8.0,0.232506
S05004,0,40.7959,5,0,1,1,193.4305,8.0,0.517638
S05005,0,25.5071,2,0,0,1,94.6618,8.0,0.122171
S05006,0,34.9585,3,0,1,1,134.3125,8.0,0.292324
S05007,0,39.9547,3,1,0,0,95.044,8.0,0.384679
S05008,1,38.7267,3,0,0,1,128.938,8.0,0.187495
S05009,0,37.91,1,1,1,1,101.2209,8.0,0.324608
S05010,0,27.0219,3,0,0,1,87.2001,8.0,0.152284
S05011,0,38.6825,3,1,0,1,114.3707,8.0,0.35348
S05012,1,40.3099,3,0,0,0,108.8394,8.0,0.20801
S05013,0,25.1994,1,0,0,0,106.1593,8.0,0.124222
S05014,0,39.3287,2,1,1,1,94.4049,8.0,0.383771
S05015,1,43.7945,4,0,1,1,113.3799,8.0,0.329661
S05016,0,44.3581,3,1,1,1,147.5477,8.0,0.536258
S05017,1,44.0544,1,1,1,1,87.2279,8.0,0.306479
S05018,1,55.2227,5,1,0,0,159.1912,8.0,0.626012
S05019,1,50.3964,5,0,1,1,152.9541,8.0,0.457037
S05020,0,21.8029,1,0,0,1,96.6334,8.0,0.094473
S05021,0,42.1856,3,1,1,1,111.3583,8.0,0.482045
S05022,0,37.9347,2,1,0,0,111.6008,8.0,0.338408
S05023,1,55.4466,4,1,1,1,153.2952,8.0,0.617694
S05024,1,58.3786,7,0,1,0,165.7615,8.0,0.680173
S05025,0,25.5191,0,0,1,1,104.3913,8.0,0.123072
S05026,0,32.9853,2,1,0,1,109.6638,8.0,0.282516
S05027,0,37.2013,2,1,0,1,121.5887,8.0,0.297242
S05028,1,55.8914,3,1,1,0,111.7983,8.0,0.545075
S05029,0,38.7682,2,1,1,1,101.4834,8.0,0.393864
S05030,0,25.5348,1,0,0,0,99.8098,8.0,0.120136
S05031,1,43.3936,3,0,1,1,116.4033,8.0,0.2706
S05032,0,19.3639,0,0,0,1,98.5053,8.0,0.072496
S05033,0,30.3547,1,0,1,1,149.3125,8.0,0.19875
S05034,0,43.8089,5,1,0,1,139.2595,8.0,0.536325
S05035,1,56.2969,3,1,1,0,122.0231,8.0,0.560241
S05036,0,28.6833,3,0,0,1,142.7913,8.0,0.200487
S05037,0,30.5579,2,0,1,1,84.1669,8.0,0.184674
S05038,0,38.3515,3,0,1,0,145.7289,8.0,0.362247
S05039,0,30.7452,3,0,0,1,105.8446,8.0,0.167293
S05040,1,44.4918,3,0,1,1,110.2985,8.0,0.263432
S05041,1,45.1674,5,0,0,0,155.6549,8.0,0.387918
S05042,0,31.8184,2,0,1,1,152.3304,8.0,0.25426
S05043,0,27.0885,0,0,1,1,118.8262,8.0,0.132729
S05044,0,24.4091,2,0,0,1,105.1438,8.0,0.129078
S05045,0,40.2416,5,1,0,1,128.7501,8.0,0.520613
S05046,0,28.1806,3,0,0,0,86.0701,8.0,0.186399
S05047,0,34.3902,2,0,1,1,130.3584,8.0,0.230082
S05048,1,54.9306,7,1,0,1,142.5854,8.0,0.682549
S05049,0,36.7144,3,1,0,1,118.8705,8.0,0.359675
S05050,0,35.5535,4,0,1,1,90.0509,8.0,0.299497
S05051,0,40.4707,4,1,0,1,108.5007,8.0,0.416053
S05052,1,49.8007,3,1,0,1,163.2098,8.0,0.422934
S05053,1,63.3011,6,1,1,0,157.7513,8.0,0.795192
S05054,0,46.6308,3,1,1,0,132.5986,8.0,0.575809
S05055,0,42.9178,6,0,1,0,169.2047,8.0,0.61662
S05056,0,41.3949,3,1,0,1,134.8222,8.0,0.382
S05057,0,30.7534,3,0,0,0,98.3608,8.0,0.197842
S05058,1,52.7755,3,1,1,1,101.1059,8.0,0.466708
S05059,0,37.9631,6,0,0,0,138.3076,8.0,0.435326
S05060,0,39.5292,2,1,0,0,135.4449,8.0,0.37114
S05061,1,62.1302,6,1,1,1,161.4901,8.0,0.755643
S05062,0,36.8305,3,0,1,0,109.5099,8.0,0.313687
S05063,0,29.5879,3,0,0,1,127.522,8.0,0.186204
S05064,1,45.518,2,1,0,0,158.7928,8.0,0.404381
S05065,0,34.4644,3,0,1,0,109.0837,8.0,0.313136
S05066,1,41.1112,2,0,1,0,87.9613,8.0,0.229306
S05067,1,54.1927,2,1,1,1,141.9422,8.0,0.453052
S05068,1,44.883,1,1,0,0,136.4079,8.0,0.305434
S05069,0,22.1151,0,0,0,0,104.3574,8.0,0.094161
S05070,0,28.008,2,0,0,1,120.8572,8.0,0.140052
S05071,0,33.3428,2,0,1,1,97.1438,8.0,0.196686
S05072,0,30.0177,2,0,0,0,86.9113,8.0,0.145725
S05073,0,21.736,1,0,0,1,83.252,8.0,0.087825
S05074,0,48.7121,5,1,0,0,151.196,8.0,0.614715
S05075,1,55.5631,7,0,1,1,180.6324,8.0,0.644235
S05076,1,52.6769,5,1,0,0,114.6955,8.0,0.561727
S05077,0,36.9254,3,1,0,1,107.8006,8.0,0.344524
S05078,0,35.6466,2,1,0,1,90.1623,8.0,0.259412
S05079,1,53.3541,3,1,1,1,127.4098,8.0,0.506114
S05080,0,28.5698,4,0,0,1,109.2741,8.0,0.21681
S05081,0,32.6685,1,1,0,1,114.7292,8.0,0.231186
S05082,1,61.3484,6,1,1,0,137.4234,8.0,0.774612
S05083,1,32.7514,0,0,0,0,114.8126,8.0,0.09965
S05084,0,36.9382,2,1,0,1,102.0141,8.0,0.273306
S05085,0,25.5354,3,0,0,0,93.08,8.0,0.192862
S05086,1,50.8358,5,1,0,1,133.0008,8.0,0.526975
S05087,0,29.4282,2,0,0,0,107.8057,8.0,0.162035
S05088,0,32.6809,2,0,1,1,92.7673,8.0,0.19257
S05089,0,33.5279,2,0,1,1,110.2593,8.0,0.209417
S05090,1,48.7673,6,0,0,1,194.7446,8.0,0.457222
S05091,0,41.1689,2,1,1,1,117.8356,8.0,0.417514
S05092,1,47.575,4,1,0,1,132.9227,8.0,0.452032
S05093,1,53.604,5,1,0,0,141.2607,8.0,0.600504
S05094,1,51.5885,5,1,0,1,134.7117,8.0,0.529533
S05095,0,39.0364,3,1,0,1,108.8144,8.0,0.345899
S05096,0,34.8061,2,0,1,1,134.123,8.0,0.234107
S05097,0,39.9149,3,1,0,1,103.5447,8.0,0.338781
S05098,0,33.9433,1,1,0,0,110.4008,8.0,0.273369
S05099,0,31.4396,2,0,1,0,91.493,8.0,0.233073
S05100,0,32.2292,1,0,1,1,134.6877,8.0,0.185145
S05101,0,41.7529,4,1,0,1,118.1178,8.0,0.430137
S05102,0,23.5728,1,0,0,0,74.3085,8.0,0.104879
S05103,1,54.9504,4,1,1,0,149.5365,8.0,0.669786
S05104,0,40.922,1,1,1,1,149.2861,8.0,0.390721
S05105,0,39.9374,3,1,0,1,131.5012,8.0,0.377307
S05106,0,26.3705,1,0,0,1,116.6363,8.0,0.105252
S05107,0,42.5045,4,1,0,0,97.1088,8.0,0.460744
S05108,0,21.7792,1,0,0,0,53.8927,8.0,0.093923
S05109,0,27.1849,2,0,0,1,118.7137,8.0,0.13851
S05110,0,23.5208,1,0,0,1,70.78,8.0,0.082012
S05111,1,42.3904,5,0,0,1,159.8862,8.0,0.336109
S05112,1,46.465,3,0,1,1,148.1367,8.0,0.309773
S05113,0,27.7565,3,0,0,0,116.0932,8.0,0.215271
S05114,1,60.5131,6,1,1,1,139.2486,8.0,0.730171
S05115,0,26.5929,2,0,0,0,88.8531,8.0,0.147181
S05116,0,23.4685,0,0,0,1,93.3459,8.0,0.070442
S05117,0,31.5611,2,0,1,1,116.8182,8.0,0.216007
S05118,1,57.8939,4,1,1,1,120.1216,8.0,0.569725
S05119,1,57.1581,5,1,1,1,112.6341,8.0,0.630836
S05120,1,54.2582,3,1,1,1,162.7625,8.0,0.558869
S05121,0,24.8183,2,0,0,1,69.5981,8.0,0.106938
S05122,1,43.7752,3,0,1,0,149.5212,8.0,0.36752
S05123,0,44.0788,5,1,0,0,125.2144,8.0,0.577199
S05124,0,33.3849,4,0,1,1,109.0239,8.0,0.323911
S05125,1,50.0058,4,1,0,1,94.5611,8.0,0.395887
S05126,0,38.7141,2,1,0,0,86.0178,8.0,0.304938
S05127,0,41.3906,4,0,1,1,173.65,8.0,0.413843
S05128,0,36.8409,3,0,1,1,120.9674,8.0,0.276039
S05129,1,61.8474,10,0,1,0,193.8483,8.0,0.860936
S05130,1,56.6542,4,1,1,1,137.8436,8.0,0.595575
S05131,1,58.9265,9,1,0,1,131.6834,8.0,0.785852
S05132,1,36.7844,3,0,0,0,110.4372,8.0,0.209594
S05133,1,51.8578,4,1,0,0,152.0881,8.0,0.543025
S05134,0,43.3079,2,1,1,1,112.1979,8.0,0.409311
S05135,1,49.613,2,1,1,1,133.0114,8.0,0.43981
S05136,0,31.3475,0,0,1,0,104.7316,8.0,0.152955
S05137,0,32.35,2,0,1,1,141.9828,8.0,0.242669
S05138,1,59.1392,3,1,1,0,146.0825,8.0,0.595439
S05139,1,44.8509,3,1,0,0,123.6715,8.0,0.426054
S05140,0,35.1637,3,0,1,1,123.5302,8.0,0.279122
S05141,0,51.2733,4,1,1,0,166.958,8.0,0.692482
S05142,1,45.9134,4,0,1,1,145.3856,8.0,0.373393
S05143,1,50.8796,3,1,1,0,126.398,8.0,0.566697
S05144,0,24.939,1,0,0,0,91.9927,8.0,0.115266
S05145,0,27.3366,1,0,1,1,49.3078,8.0,0.119818
S05146,1,39.8229,1,0,1,1,131.2209,8.0,0.182027
S05147,1,51.6309,3,1,1,1,107.6771,8.0,0.476533
S05148,0,43.2249,3,1,1,0,114.21,8.0,0.54866
S05149,0,43.2925,1,1,1,0,145.2952,8.0,0.445658
S05150,0,27.0154,3,0,0,1,99.4634,8.0,0.162027
S05151,0,36.9486,4,0,1,0,115.0996,8.0,0.389503
S05152,1,45.7626,2,1,0,0,105.8717,8.0,0.330756
S05153,0,40.1086,1,1,1,0,112.9514,8.0,0.398363
S05154,1,59.0149,6,1,1,0,135.3826,8.0,0.772467
S05155,0,41.5267,3,1,1,1,99.1298,8.0,0.463758
S05156,0,42.233,2,1,1,1,96.5401,8.0,0.386806
S05157,0,35.6597,0,1,1,1,89.7121,8.0,0.249416
S05158,0,32.1549,1,0,1,1,160.1756,8.0,0.209334
S05159,1,39.9703,3,0,0,0,80.2512,8.0,0.181162
S05160,0,49.1737,6,1,0,0,156.7423,8.0,0.690072
S05161,0,37.4026,4,0,1,1,143.2794,8.0,0.370441
S05162,0,24.1555,2,0,0,1,106.8686,8.0,0.130246
S05163,0,47.12,4,1,1,1,124.7417,8.0,0.576507
S05164,0,37.0154,3,0,1,0,129.8563,8.0,0.340546
S05165,0,35.0424,1,1,0,0,75.2145,8.0,0.233489
S05166,1,58.954,4,1,1,0,176.6618,8.0,0.70474
S05167,1,57.417,5,1,1,1,142.3485,8.0,0.671304
S05168,0,28.6751,1,0,0,0,114.2752,8.0,0.129617
S05169,0,36.646,3,0,1,0,121.771,8.0,0.329737
S05170,0,27.7317,0,0,1,1,119.1654,8.0,0.132963
S05171,0,43.0863,4,1,0,0,108.8417,8.0,0.478276
S05172,1,53.593,3,1,1,1,158.8158,8.0,0.553024
S05173,0,37.4671,3,0,1,0,140.0162,8.0,0.354366
S05174,0,24.8116,1,0,0,1,95.8475,8.0,0.094071
S05175,0,23.7132,1,0,0,0,75.7759,8.0,0.105709
S05176,0,33.4362,1,0,1,0,135.9872,8.0,0.22722
S05177,1,42.2878,4,0,0,0,131.2712,8.0,0.288563
S05178,1,38.9209,0,0,1,0,108.5205,8.0,0.155924
S05179,0,44.2881,3,1,1,0,114.1317,8.0,0.548544
S05180,1,62.6878,8,1,0,0,157.5186,8.0,0.802994
S05181,1,60.239,5,1,1,0,149.3281,8.0,0.732231
S05182,0,35.6156,3,0,1,1,151.5346,8.0,0.314149
S05183,1,57.6387,4,1,1,1,149.2616,8.0,0.611963
S05184,0,26.6997,1,0,0,0,127.2299,8.0,0.138641
S05185,0,27.1856,3,0,0,1,91.1287,8.0,0.155352
S05186,0,35.363,2,1,0,1,93.4045,8.0,0.263167
S05187,0,49.0802,7,0,1,1,164.4417,8.0,0.621672
S05188,0,40.0819,4,0,1,0,104.4872,8.0,0.374473
S05189,1,47.0767,5,0,1,1,95.1623,8.0,0.37308
S05190,1,49.5172,2,1,1,0,124.2087,8.0,0.488815
S05191,0,31.7721,3,0,0,0,106.3226,8.0,0.205533
S05192,1,49.2533,4,1,0,1,119.2181,8.0,0.431756
S05193,0,25.6207,1,0,0,1,103.5791,8.0,0.098099
S05194,1,31.5992,1,0,0,0,110.2153,8.0,0.126894
S05195,0,35.1828,2,0,1,1,149.9296,8.0,0.251539
S05196,0,35.4685,4,0,1,0,100.2029,8.0,0.368471
S05197,0,33.7575,2,0,1,1,127.988,8.0,0.227572
S05198,0,31.0319,3,0,0,1,107.7043,8.0,0.168854
S05199,1,60.6061,6,1,1,1,164.287,8.0,0.758729
S05200,0,35.8816,2,1,0,1,100.9264,8.0,0.272011
S05201,1,55.6434,3,1,1,0,118.3442,8.0,0.554795
S05202,0,26.282,1,0,0,1,118.5556,8.0,0.106342
S05203,1,45.7305,6,0,0,1,166.0894,8.0,0.414968
S05204,1,55.4349,4,1,1,0,137.8179,8.0,0.654054
S05205,0,31.3239,4,0,0,1,109.6179,8.0,0.21716
S05206,1,45.0242,3,0,1,1,128.1869,8.0,0.284779
S05207,0,29.2114,1,0,1,1,120.2977,8.0,0.172471
S05208,1,51.0311,3,1,0,0,137.8614,8.0,0.446992
S05209,0,31.1453,1,0,1,1,112.582,8.0,0.165964
S05210,0,43.2901,5,0,1,0,164.8171,8.0,0.537157
S05211,0,38.3602,3,1,0,1,116.5402,8.0,0.356461
S05212,1,55.6037,4,1,1,0,134.7264,8.0,0.649845
S05213,0,37.7087,4,0,1,1,126.5643,8.0,0.347371
S05214,0,32.361,1,1,0,1,92.116,8.0,0.207954
S05215,0,54.4304,5,1,1,0,143.5781,8.0,0.725412
S05216,1,56.8142,4,1,1,0,137.9112,8.0,0.654181
S05217,0,37.4784,3,1,0,1,138.2404,8.0,0.386853
S05218,0,36.0938,4,0,1,1,125.1856,8.0,0.345498
S05219,0,35.7067,3,0,1,0,160.8077,8.0,0.383397
S05220,1,38.6222,1,1,0,1,78.1556,8.0,0.194494
S05221,0,26.0834,2,0,0,0,84.7181,8.0,0.144094
S05222,0,33.6779,3,0,1,1,120.5482,8.0,0.275537
S05223,0,36.9938,3,1,0,1,92.3716,8.0,0.32393
S05224,1,47.9766,6,0,1,1,125.192,8.0,0.490289
S05225,0,48.4231,4,1,1,1,155.5285,8.0,0.620853
S05226,0,36.9957,1,1,1,0,79.9242,8.0,0.351955
S05227,0,40.585,2,1,1,1,131.8711,8.0,0.438125
S05228,1,53.2634,3,1,1,0,147.543,8.0,0.597548
S05229,0,50.2626,4,1,1,0,155.7952,8.0,0.678038
S05230,1,48.5908,3,1,0,0,150.0596,8.0,0.465146
S05231,1,52.9241,3,1,1,1,140.5976,8.0,0.525873
S05232,1,55.0179,4,1,1,1,167.6189,8.0,0.637773
S05233,0,37.4581,3,0,1,1,136.3408,8.0,0.294848
S05234,1,49.4156,3,1,0,0,108.7434,8.0,0.40431
S05235,1,44.7331,2,1,0,0,75.938,8.0,0.292273
S05236,0,33.0524,1,0,1,0,123.5391,8.0,0.214373
S05237,1,63.1214,6,1,1,0,166.1404,8.0,0.803267
S05238,1,47.8677,5,0,1,1,104.8541,8.0,0.386778
S05239,0,39.6278,5,0,1,1,114.5322,8.0,0.400638
S05240,1,44.4109,4,0,1,1,132.9955,8.0,0.35617
S05241,1,51.5351,1,1,1,1,147.3237,8.0,0.387921
S05242,1,34.5953,3,0,0,0,98.508,8.0,0.197982
